Time (Sec);S1;S2;S3;S4;S11;S12;S13;S14;S15;S16;S17;
43.9999519041079;19159.0120405999;19159.99549999995;19159.99559999995;19160.0;19159.99559999995;19159.99559999995;19159.99549999995;19160.0;19160.0;19160.0;19160.0;
44.00002937077363;19159.0120405999;19159.99549999995;19159.99559999995;19160.0;19159.99559999995;19159.99549999995;19159.99549999995;19160.0;19160.0;19160.0;19160.0;
44.0009103818779;19159.0120405999;19159.99549999995;19159.99559999995;19160.0;19159.99549999995;19159.99549999995;19159.99549999995;19160.0;19160.0;19160.0;19160.0;
44.00197478605026;19159.0120405999;19159.99549999995;19159.99549999995;19160.0;19159.99549999995;19159.99549999995;19159.99549999995;19160.0;19160.0;19160.0;19160.0;
44.967898971272966;19159.0119405999;19159.99549999995;19159.99549999995;19160.0;19159.99549999995;19159.99549999995;19159.99549999995;19160.0;19160.0;19160.0;19160.0;
44.967898971272966;19158.9892077999;19159.99549999995;19159.99549999995;19160.0;19159.99549999995;19159.99549999995;19159.99549999995;19160.0;19160.0;19160.0;19160.0;
44.99876319843896;19158.9892077999;19159.99549999995;19159.99549999995;19160.0;19159.99549999995;19159.99549999995;19159.99539999995;19160.0;19160.0;19160.0;19160.0;
44.99995174415624;19158.9892077999;19159.99539999995;19159.99549999995;19160.0;19159.99549999995;19159.99549999995;19159.99539999995;19160.0;19160.0;19160.0;19160.0;
45.00003159783345;19158.9892077999;19159.99539999995;19159.99549999995;19160.0;19159.99549999995;19159.99539999995;19159.99539999995;19160.0;19160.0;19160.0;19160.0;
45.000931929504205;19158.9892077999;19159.99539999995;19159.99549999995;19160.0;19159.99539999995;19159.99539999995;19159.99539999995;19160.0;19160.0;19160.0;19160.0;
45.002020399945856;19158.9892077999;19159.99539999995;19159.99539999995;19160.0;19159.99539999995;19159.99539999995;19159.99539999995;19160.0;19160.0;19160.0;19160.0;
45.01352030460629;19158.9892077999;19159.99539999995;19159.99539999995;19160.0;19159.99539999995;19159.99539999995;19159.99539999995;19160.0;19160.0;19160.0;19160.0;
45.01368030460629;19158.9890647999;19159.99539999995;19159.99539999995;19160.0;19159.99539999995;19159.99539999995;19159.99539999995;19160.0;19160.0;19160.0;19160.0;
45.99873583026812;19158.9890647999;19159.99539999995;19159.99539999995;19160.0;19159.99539999995;19159.99539999995;19159.995299999948;19160.0;19160.0;19160.0;19160.0;
45.99995158420458;19158.9890647999;19159.995299999948;19159.99539999995;19160.0;19159.99539999995;19159.99539999995;19159.995299999948;19160.0;19160.0;19160.0;19160.0;
46.000033824893265;19158.9890647999;19159.995299999948;19159.99539999995;19160.0;19159.99539999995;19159.995299999948;19159.995299999948;19160.0;19160.0;19160.0;19160.0;
46.000953477130516;19158.9890647999;19159.995299999948;19159.99539999995;19160.0;19159.995299999948;19159.995299999948;19159.995299999948;19160.0;19160.0;19160.0;19160.0;
46.002066013841464;19158.9890647999;19159.995299999948;19159.995299999948;19160.0;19159.995299999948;19159.995299999948;19159.995299999948;19160.0;19160.0;19160.0;19160.0;
46.013662777892186;19158.988964799897;19159.995299999948;19159.995299999948;19160.0;19159.995299999948;19159.995299999948;19159.995299999948;19160.0;19160.0;19160.0;19160.0;
46.013662777892186;19158.966231999897;19159.995299999948;19159.995299999948;19160.0;19159.995299999948;19159.995299999948;19159.995299999948;19160.0;19160.0;19160.0;19160.0;
46.05928411122552;19158.966231999897;19159.995299999948;19159.995299999948;19160.0;19159.995299999948;19159.995299999948;19159.995299999948;19160.0;19160.0;19160.0;19160.0;
46.059444111225524;19158.966088999896;19159.995299999948;19159.995299999948;19160.0;19159.995299999948;19159.995299999948;19159.995299999948;19160.0;19160.0;19160.0;19160.0;
46.99870846209729;19158.966088999896;19159.995299999948;19159.995299999948;19160.0;19159.995299999948;19159.995299999948;19159.995199999947;19160.0;19160.0;19160.0;19160.0;
46.999951424252934;19158.966088999896;19159.995199999947;19159.995299999948;19160.0;19159.995299999948;19159.995299999948;19159.995199999947;19160.0;19160.0;19160.0;19160.0;
47.000036051953096;19158.966088999896;19159.995199999947;19159.995299999948;19160.0;19159.995299999948;19159.995199999947;19159.995199999947;19160.0;19160.0;19160.0;19160.0;
47.00097502475683;19158.966088999896;19159.995199999947;19159.995299999948;19160.0;19159.995199999947;19159.995199999947;19159.995199999947;19160.0;19160.0;19160.0;19160.0;
47.00211162773707;19158.966088999896;19159.995199999947;19159.995199999947;19160.0;19159.995199999947;19159.995199999947;19159.995199999947;19160.0;19160.0;19160.0;19160.0;
47.05942658451142;19158.965988999895;19159.995199999947;19159.995199999947;19160.0;19159.995199999947;19159.995199999947;19159.995199999947;19160.0;19160.0;19160.0;19160.0;
47.05942658451142;19158.943256199895;19159.995199999947;19159.995199999947;19160.0;19159.995199999947;19159.995199999947;19159.995199999947;19160.0;19160.0;19160.0;19160.0;
47.10504791784476;19158.943256199895;19159.995199999947;19159.995199999947;19160.0;19159.995199999947;19159.995199999947;19159.995199999947;19160.0;19160.0;19160.0;19160.0;
47.10520791784476;19158.943113199894;19159.995199999947;19159.995199999947;19160.0;19159.995199999947;19159.995199999947;19159.995199999947;19160.0;19160.0;19160.0;19160.0;
47.998681093926464;19158.943113199894;19159.995199999947;19159.995199999947;19160.0;19159.995199999947;19159.995199999947;19159.995099999946;19160.0;19160.0;19160.0;19160.0;
47.99995126430129;19158.943113199894;19159.995099999946;19159.995199999947;19160.0;19159.995199999947;19159.995199999947;19159.995099999946;19160.0;19160.0;19160.0;19160.0;
48.00003827901293;19158.943113199894;19159.995099999946;19159.995199999947;19160.0;19159.995199999947;19159.995099999946;19159.995099999946;19160.0;19160.0;19160.0;19160.0;
48.00099657238315;19158.943113199894;19159.995099999946;19159.995199999947;19160.0;19159.995099999946;19159.995099999946;19159.995099999946;19160.0;19160.0;19160.0;19160.0;
48.00215724163268;19158.943113199894;19159.995099999946;19159.995099999946;19160.0;19159.995099999946;19159.995099999946;19159.995099999946;19160.0;19160.0;19160.0;19160.0;
48.10519039113065;19158.943013199892;19159.995099999946;19159.995099999946;19160.0;19159.995099999946;19159.995099999946;19159.995099999946;19160.0;19160.0;19160.0;19160.0;
48.10519039113065;19158.920280399892;19159.995099999946;19159.995099999946;19160.0;19159.995099999946;19159.995099999946;19159.995099999946;19160.0;19160.0;19160.0;19160.0;
48.150811724463985;19158.920280399892;19159.995099999946;19159.995099999946;19160.0;19159.995099999946;19159.995099999946;19159.995099999946;19160.0;19160.0;19160.0;19160.0;
48.150971724463986;19158.92013739989;19159.995099999946;19159.995099999946;19160.0;19159.995099999946;19159.995099999946;19159.995099999946;19160.0;19160.0;19160.0;19160.0;
48.99865372575563;19158.92013739989;19159.995099999946;19159.995099999946;19160.0;19159.995099999946;19159.995099999946;19159.994999999944;19160.0;19160.0;19160.0;19160.0;
48.999951104349634;19158.92013739989;19159.994999999944;19159.995099999946;19160.0;19159.995099999946;19159.995099999946;19159.994999999944;19160.0;19160.0;19160.0;19160.0;
49.00004050607275;19158.92013739989;19159.994999999944;19159.995099999946;19160.0;19159.995099999946;19159.994999999944;19159.994999999944;19160.0;19160.0;19160.0;19160.0;
49.00101812000946;19158.92013739989;19159.994999999944;19159.995099999946;19160.0;19159.994999999944;19159.994999999944;19159.994999999944;19160.0;19160.0;19160.0;19160.0;
49.00220285552829;19158.92013739989;19159.994999999944;19159.994999999944;19160.0;19159.994999999944;19159.994999999944;19159.994999999944;19160.0;19160.0;19160.0;19160.0;
49.15095419774988;19158.92003739989;19159.994999999944;19159.994999999944;19160.0;19159.994999999944;19159.994999999944;19159.994999999944;19160.0;19160.0;19160.0;19160.0;
49.15095419774988;19158.89730459989;19159.994999999944;19159.994999999944;19160.0;19159.994999999944;19159.994999999944;19159.994999999944;19160.0;19160.0;19160.0;19160.0;
49.19657553108322;19158.89730459989;19159.994999999944;19159.994999999944;19160.0;19159.994999999944;19159.994999999944;19159.994999999944;19160.0;19160.0;19160.0;19160.0;
49.19673553108322;19158.89716159989;19159.994999999944;19159.994999999944;19160.0;19159.994999999944;19159.994999999944;19159.994999999944;19160.0;19160.0;19160.0;19160.0;
49.998626357584804;19158.89716159989;19159.994999999944;19159.994999999944;19160.0;19159.994999999944;19159.994999999944;19159.994899999943;19160.0;19160.0;19160.0;19160.0;
49.99995094439799;19158.89716159989;19159.994899999943;19159.994999999944;19160.0;19159.994999999944;19159.994999999944;19159.994899999943;19160.0;19160.0;19160.0;19160.0;
50.00004273313258;19158.89716159989;19159.994899999943;19159.994999999944;19160.0;19159.994999999944;19159.994899999943;19159.994899999943;19160.0;19160.0;19160.0;19160.0;
50.00103966763578;19158.89716159989;19159.994899999943;19159.994999999944;19160.0;19159.994899999943;19159.994899999943;19159.994899999943;19160.0;19160.0;19160.0;19160.0;
50.0022484694239;19158.89716159989;19159.994899999943;19159.994899999943;19160.0;19159.994899999943;19159.994899999943;19159.994899999943;19160.0;19160.0;19160.0;19160.0;
50.19671800436911;19158.897061599888;19159.994899999943;19159.994899999943;19160.0;19159.994899999943;19159.994899999943;19159.994899999943;19160.0;19160.0;19160.0;19160.0;
50.19671800436911;19158.874328799888;19159.994899999943;19159.994899999943;19160.0;19159.994899999943;19159.994899999943;19159.994899999943;19160.0;19160.0;19160.0;19160.0;
50.24233933770245;19158.874328799888;19159.994899999943;19159.994899999943;19160.0;19159.994899999943;19159.994899999943;19159.994899999943;19160.0;19160.0;19160.0;19160.0;
50.24249933770245;19158.874185799887;19159.994899999943;19159.994899999943;19160.0;19159.994899999943;19159.994899999943;19159.994899999943;19160.0;19160.0;19160.0;19160.0;
50.99859898941397;19158.874185799887;19159.994899999943;19159.994899999943;19160.0;19159.994899999943;19159.994899999943;19159.994799999942;19160.0;19160.0;19160.0;19160.0;
50.999950784446334;19158.874185799887;19159.994799999942;19159.994899999943;19160.0;19159.994899999943;19159.994899999943;19159.994799999942;19160.0;19160.0;19160.0;19160.0;
51.0000449601924;19158.874185799887;19159.994799999942;19159.994899999943;19160.0;19159.994899999943;19159.994799999942;19159.994799999942;19160.0;19160.0;19160.0;19160.0;
51.00106121526209;19158.874185799887;19159.994799999942;19159.994899999943;19160.0;19159.994799999942;19159.994799999942;19159.994799999942;19160.0;19160.0;19160.0;19160.0;
51.0022940833195;19158.874185799887;19159.994799999942;19159.994799999942;19160.0;19159.994799999942;19159.994799999942;19159.994799999942;19160.0;19160.0;19160.0;19160.0;
51.24248181098834;19158.874085799886;19159.994799999942;19159.994799999942;19160.0;19159.994799999942;19159.994799999942;19159.994799999942;19160.0;19160.0;19160.0;19160.0;
51.24248181098834;19158.851352999885;19159.994799999942;19159.994799999942;19160.0;19159.994799999942;19159.994799999942;19159.994799999942;19160.0;19160.0;19160.0;19160.0;
51.288103144321674;19158.851352999885;19159.994799999942;19159.994799999942;19160.0;19159.994799999942;19159.994799999942;19159.994799999942;19160.0;19160.0;19160.0;19160.0;
51.288263144321675;19158.851209999884;19159.994799999942;19159.994799999942;19160.0;19159.994799999942;19159.994799999942;19159.994799999942;19160.0;19160.0;19160.0;19160.0;
51.99857162124314;19158.851209999884;19159.994799999942;19159.994799999942;19160.0;19159.994799999942;19159.994799999942;19159.99469999994;19160.0;19160.0;19160.0;19160.0;
51.99995062449468;19158.851209999884;19159.99469999994;19159.994799999942;19160.0;19159.994799999942;19159.994799999942;19159.99469999994;19160.0;19160.0;19160.0;19160.0;
52.00004718725222;19158.851209999884;19159.99469999994;19159.994799999942;19160.0;19159.994799999942;19159.99469999994;19159.99469999994;19160.0;19160.0;19160.0;19160.0;
52.0010827628884;19158.851209999884;19159.99469999994;19159.994799999942;19160.0;19159.99469999994;19159.99469999994;19159.99469999994;19160.0;19160.0;19160.0;19160.0;
52.002339697215106;19158.851209999884;19159.99469999994;19159.99469999994;19160.0;19159.99469999994;19159.99469999994;19159.99469999994;19160.0;19160.0;19160.0;19160.0;
52.288245617607565;19158.851109999883;19159.99469999994;19159.99469999994;19160.0;19159.99469999994;19159.99469999994;19159.99469999994;19160.0;19160.0;19160.0;19160.0;
52.288245617607565;19158.828377199883;19159.99469999994;19159.99469999994;19160.0;19159.99469999994;19159.99469999994;19159.99469999994;19160.0;19160.0;19160.0;19160.0;
52.3338669509409;19158.828377199883;19159.99469999994;19159.99469999994;19160.0;19159.99469999994;19159.99469999994;19159.99469999994;19160.0;19160.0;19160.0;19160.0;
52.3340269509409;19158.828234199882;19159.99469999994;19159.99469999994;19160.0;19159.99469999994;19159.99469999994;19159.99469999994;19160.0;19160.0;19160.0;19160.0;
52.9985442530723;19158.828234199882;19159.99469999994;19159.99469999994;19160.0;19159.99469999994;19159.99469999994;19159.99459999994;19160.0;19160.0;19160.0;19160.0;
52.999950464543026;19158.828234199882;19159.99459999994;19159.99469999994;19160.0;19159.99469999994;19159.99469999994;19159.99459999994;19160.0;19160.0;19160.0;19160.0;
53.000049414312045;19158.828234199882;19159.99459999994;19159.99469999994;19160.0;19159.99469999994;19159.99459999994;19159.99459999994;19160.0;19160.0;19160.0;19160.0;
53.00110431051471;19158.828234199882;19159.99459999994;19159.99469999994;19160.0;19159.99459999994;19159.99459999994;19159.99459999994;19160.0;19160.0;19160.0;19160.0;
53.00238531111071;19158.828234199882;19159.99459999994;19159.99459999994;19160.0;19159.99459999994;19159.99459999994;19159.99459999994;19160.0;19160.0;19160.0;19160.0;
53.33400942422679;19158.82813419988;19159.99459999994;19159.99459999994;19160.0;19159.99459999994;19159.99459999994;19159.99459999994;19160.0;19160.0;19160.0;19160.0;
53.33400942422679;19158.80540139988;19159.99459999994;19159.99459999994;19160.0;19159.99459999994;19159.99459999994;19159.99459999994;19160.0;19160.0;19160.0;19160.0;
53.37963075756013;19158.80540139988;19159.99459999994;19159.99459999994;19160.0;19159.99459999994;19159.99459999994;19159.99459999994;19160.0;19160.0;19160.0;19160.0;
53.37979075756013;19158.80525839988;19159.99459999994;19159.99459999994;19160.0;19159.99459999994;19159.99459999994;19159.99459999994;19160.0;19160.0;19160.0;19160.0;
53.99851688490147;19158.80525839988;19159.99459999994;19159.99459999994;19160.0;19159.99459999994;19159.99459999994;19159.99449999994;19160.0;19160.0;19160.0;19160.0;
53.99995030459137;19158.80525839988;19159.99449999994;19159.99459999994;19160.0;19159.99459999994;19159.99459999994;19159.99449999994;19160.0;19160.0;19160.0;19160.0;
54.00005164137187;19158.80525839988;19159.99449999994;19159.99459999994;19160.0;19159.99459999994;19159.99449999994;19159.99449999994;19160.0;19160.0;19160.0;19160.0;
54.00112585814102;19158.80525839988;19159.99449999994;19159.99459999994;19160.0;19159.99449999994;19159.99449999994;19159.99449999994;19160.0;19160.0;19160.0;19160.0;
54.00243092500631;19158.80525839988;19159.99449999994;19159.99449999994;19160.0;19159.99449999994;19159.99449999994;19159.99449999994;19160.0;19160.0;19160.0;19160.0;
54.37977323084602;19158.80515839988;19159.99449999994;19159.99449999994;19160.0;19159.99449999994;19159.99449999994;19159.99449999994;19160.0;19160.0;19160.0;19160.0;
54.37977323084602;19158.78242559988;19159.99449999994;19159.99449999994;19160.0;19159.99449999994;19159.99449999994;19159.99449999994;19160.0;19160.0;19160.0;19160.0;
54.425394564179356;19158.78242559988;19159.99449999994;19159.99449999994;19160.0;19159.99449999994;19159.99449999994;19159.99449999994;19160.0;19160.0;19160.0;19160.0;
54.42555456417936;19158.782282599877;19159.99449999994;19159.99449999994;19160.0;19159.99449999994;19159.99449999994;19159.99449999994;19160.0;19160.0;19160.0;19160.0;
54.998489516730636;19158.782282599877;19159.99449999994;19159.99449999994;19160.0;19159.99449999994;19159.99449999994;19159.994399999938;19160.0;19160.0;19160.0;19160.0;
54.99995014463972;19158.782282599877;19159.994399999938;19159.99449999994;19160.0;19159.99449999994;19159.99449999994;19159.994399999938;19160.0;19160.0;19160.0;19160.0;
55.00005386843169;19158.782282599877;19159.994399999938;19159.99449999994;19160.0;19159.99449999994;19159.994399999938;19159.994399999938;19160.0;19160.0;19160.0;19160.0;
55.00114740576734;19158.782282599877;19159.994399999938;19159.99449999994;19160.0;19159.994399999938;19159.994399999938;19159.994399999938;19160.0;19160.0;19160.0;19160.0;
55.002476538901924;19158.782282599877;19159.994399999938;19159.994399999938;19160.0;19159.994399999938;19159.994399999938;19159.994399999938;19160.0;19160.0;19160.0;19160.0;
55.425537037465254;19158.782182599876;19159.994399999938;19159.994399999938;19160.0;19159.994399999938;19159.994399999938;19159.994399999938;19160.0;19160.0;19160.0;19160.0;
55.425537037465254;19158.759449799876;19159.994399999938;19159.994399999938;19160.0;19159.994399999938;19159.994399999938;19159.994399999938;19160.0;19160.0;19160.0;19160.0;
55.47115837079859;19158.759449799876;19159.994399999938;19159.994399999938;19160.0;19159.994399999938;19159.994399999938;19159.994399999938;19160.0;19160.0;19160.0;19160.0;
55.47131837079859;19158.759306799875;19159.994399999938;19159.994399999938;19160.0;19159.994399999938;19159.994399999938;19159.994399999938;19160.0;19160.0;19160.0;19160.0;
55.99846214855981;19158.759306799875;19159.994399999938;19159.994399999938;19160.0;19159.994399999938;19159.994399999938;19159.994299999937;19160.0;19160.0;19160.0;19160.0;
55.99994998468807;19158.759306799875;19159.994299999937;19159.994399999938;19160.0;19159.994399999938;19159.994399999938;19159.994299999937;19160.0;19160.0;19160.0;19160.0;
56.00005609549152;19158.759306799875;19159.994299999937;19159.994399999938;19160.0;19159.994399999938;19159.994299999937;19159.994299999937;19160.0;19160.0;19160.0;19160.0;
56.00116895339366;19158.759306799875;19159.994299999937;19159.994399999938;19160.0;19159.994299999937;19159.994299999937;19159.994299999937;19160.0;19160.0;19160.0;19160.0;
56.00252215279753;19158.759306799875;19159.994299999937;19159.994299999937;19160.0;19159.994299999937;19159.994299999937;19159.994299999937;19160.0;19160.0;19160.0;19160.0;
56.47130084408449;19158.759206799874;19159.994299999937;19159.994299999937;19160.0;19159.994299999937;19159.994299999937;19159.994299999937;19160.0;19160.0;19160.0;19160.0;
56.47130084408449;19158.736473999874;19159.994299999937;19159.994299999937;19160.0;19159.994299999937;19159.994299999937;19159.994299999937;19160.0;19160.0;19160.0;19160.0;
56.516922177417825;19158.736473999874;19159.994299999937;19159.994299999937;19160.0;19159.994299999937;19159.994299999937;19159.994299999937;19160.0;19160.0;19160.0;19160.0;
56.51708217741783;19158.736330999873;19159.994299999937;19159.994299999937;19160.0;19159.994299999937;19159.994299999937;19159.994299999937;19160.0;19160.0;19160.0;19160.0;
56.99843478038899;19158.736330999873;19159.994299999937;19159.994299999937;19160.0;19159.994299999937;19159.994299999937;19159.994199999936;19160.0;19160.0;19160.0;19160.0;
56.99994982473643;19158.736330999873;19159.994199999936;19159.994299999937;19160.0;19159.994299999937;19159.994299999937;19159.994199999936;19160.0;19160.0;19160.0;19160.0;
57.00005832255136;19158.736330999873;19159.994199999936;19159.994299999937;19160.0;19159.994299999937;19159.994199999936;19159.994199999936;19160.0;19160.0;19160.0;19160.0;
57.001190501019984;19158.736330999873;19159.994199999936;19159.994299999937;19160.0;19159.994199999936;19159.994199999936;19159.994199999936;19160.0;19160.0;19160.0;19160.0;
57.00256776669315;19158.736330999873;19159.994199999936;19159.994199999936;19160.0;19159.994199999936;19159.994199999936;19159.994199999936;19160.0;19160.0;19160.0;19160.0;
57.51706465070372;19158.73623099987;19159.994199999936;19159.994199999936;19160.0;19159.994199999936;19159.994199999936;19159.994199999936;19160.0;19160.0;19160.0;19160.0;
57.51706465070372;19158.71349819987;19159.994199999936;19159.994199999936;19160.0;19159.994199999936;19159.994199999936;19159.994199999936;19160.0;19160.0;19160.0;19160.0;
57.56268598403706;19158.71349819987;19159.994199999936;19159.994199999936;19160.0;19159.994199999936;19159.994199999936;19159.994199999936;19160.0;19160.0;19160.0;19160.0;
57.56284598403706;19158.71335519987;19159.994199999936;19159.994199999936;19160.0;19159.994199999936;19159.994199999936;19159.994199999936;19160.0;19160.0;19160.0;19160.0;
57.998407412218164;19158.71335519987;19159.994199999936;19159.994199999936;19160.0;19159.994199999936;19159.994199999936;19159.994099999934;19160.0;19160.0;19160.0;19160.0;
57.999949664784786;19158.71335519987;19159.994099999934;19159.994199999936;19160.0;19159.994199999936;19159.994199999936;19159.994099999934;19160.0;19160.0;19160.0;19160.0;
58.000060549611185;19158.71335519987;19159.994099999934;19159.994199999936;19160.0;19159.994199999936;19159.994099999934;19159.994099999934;19160.0;19160.0;19160.0;19160.0;
58.001212048646295;19158.71335519987;19159.994099999934;19159.994199999936;19160.0;19159.994099999934;19159.994099999934;19159.994099999934;19160.0;19160.0;19160.0;19160.0;
58.002613380588755;19158.71335519987;19159.994099999934;19159.994099999934;19160.0;19159.994099999934;19159.994099999934;19159.994099999934;19160.0;19160.0;19160.0;19160.0;
58.56282845732296;19158.71325519987;19159.994099999934;19159.994099999934;19160.0;19159.994099999934;19159.994099999934;19159.994099999934;19160.0;19160.0;19160.0;19160.0;
58.56282845732296;19158.69052239987;19159.994099999934;19159.994099999934;19160.0;19159.994099999934;19159.994099999934;19159.994099999934;19160.0;19160.0;19160.0;19160.0;
58.608449790656294;19158.69052239987;19159.994099999934;19159.994099999934;19160.0;19159.994099999934;19159.994099999934;19159.994099999934;19160.0;19160.0;19160.0;19160.0;
58.608609790656296;19158.690379399868;19159.994099999934;19159.994099999934;19160.0;19159.994099999934;19159.994099999934;19159.994099999934;19160.0;19160.0;19160.0;19160.0;
58.99838004404734;19158.690379399868;19159.994099999934;19159.994099999934;19160.0;19159.994099999934;19159.994099999934;19159.993999999933;19160.0;19160.0;19160.0;19160.0;
58.99994950483314;19158.690379399868;19159.993999999933;19159.994099999934;19160.0;19159.994099999934;19159.994099999934;19159.993999999933;19160.0;19160.0;19160.0;19160.0;
59.000062776671015;19158.690379399868;19159.993999999933;19159.994099999934;19160.0;19159.994099999934;19159.993999999933;19159.993999999933;19160.0;19160.0;19160.0;19160.0;
59.00123359627261;19158.690379399868;19159.993999999933;19159.994099999934;19160.0;19159.993999999933;19159.993999999933;19159.993999999933;19160.0;19160.0;19160.0;19160.0;
59.002658994484364;19158.690379399868;19159.993999999933;19159.993999999933;19160.0;19159.993999999933;19159.993999999933;19159.993999999933;19160.0;19160.0;19160.0;19160.0;
59.608592263942185;19158.690279399867;19159.993999999933;19159.993999999933;19160.0;19159.993999999933;19159.993999999933;19159.993999999933;19160.0;19160.0;19160.0;19160.0;
59.608592263942185;19158.667546599867;19159.993999999933;19159.993999999933;19160.0;19159.993999999933;19159.993999999933;19159.993999999933;19160.0;19160.0;19160.0;19160.0;
59.65421359727552;19158.667546599867;19159.993999999933;19159.993999999933;19160.0;19159.993999999933;19159.993999999933;19159.993999999933;19160.0;19160.0;19160.0;19160.0;
59.65437359727552;19158.667403599866;19159.993999999933;19159.993999999933;19160.0;19159.993999999933;19159.993999999933;19159.993999999933;19160.0;19160.0;19160.0;19160.0;
59.998352675876504;19158.667403599866;19159.993999999933;19159.993999999933;19160.0;19159.993999999933;19159.993999999933;19159.993899999932;19160.0;19160.0;19160.0;19160.0;
59.999949344881486;19158.667403599866;19159.993899999932;19159.993999999933;19160.0;19159.993999999933;19159.993999999933;19159.993899999932;19160.0;19160.0;19160.0;19160.0;
60.0;19158.667403599866;19159.993899999932;19159.993999999933;19160.0;19159.993999999933;19159.993999999933;19159.993899999932;19160.0;19160.0;19160.0;19160.0;
60.00006500373084;19158.667403599866;19159.993899999932;19159.993999999933;19160.0;19159.993999999933;19159.993899999932;19159.993899999932;19160.0;19160.0;19160.0;19160.0;
60.00125514389893;19158.667403599866;19159.993899999932;19159.993999999933;19160.0;19159.993899999932;19159.993899999932;19159.993899999932;19160.0;19160.0;19160.0;19160.0;
60.00270460837997;19158.667403599866;19159.993899999932;19159.993899999932;19160.0;19159.993899999932;19159.993899999932;19159.993899999932;19160.0;19160.0;19160.0;19160.0;
60.65435607056142;19158.667303599865;19159.993899999932;19159.993899999932;19160.0;19159.993899999932;19159.993899999932;19159.993899999932;19160.0;19160.0;19160.0;19160.0;
60.65435607056142;19158.637466799864;19159.993899999932;19159.993899999932;19160.0;19159.993899999932;19159.993899999932;19159.993899999932;19160.0;19160.0;19160.0;19160.0;
60.716317403894756;19158.637466799864;19159.993899999932;19159.993899999932;19160.0;19159.993899999932;19159.993899999932;19159.993899999932;19160.0;19160.0;19160.0;19160.0;
60.71647740389476;19158.637323799863;19159.993899999932;19159.993899999932;19160.0;19159.993899999932;19159.993899999932;19159.993899999932;19160.0;19160.0;19160.0;19160.0;
60.99832530770568;19158.637323799863;19159.993899999932;19159.993899999932;19160.0;19159.993899999932;19159.993899999932;19159.99379999993;19160.0;19160.0;19160.0;19160.0;
60.99994918492984;19158.637323799863;19159.99379999993;19159.993899999932;19160.0;19159.993899999932;19159.993899999932;19159.99379999993;19160.0;19160.0;19160.0;19160.0;
61.00006723079067;19158.637323799863;19159.99379999993;19159.993899999932;19160.0;19159.993899999932;19159.99379999993;19159.99379999993;19160.0;19160.0;19160.0;19160.0;
61.00127669152525;19158.637323799863;19159.99379999993;19159.993899999932;19160.0;19159.99379999993;19159.99379999993;19159.99379999993;19160.0;19160.0;19160.0;19160.0;
61.00275022227559;19158.637323799863;19159.99379999993;19159.99379999993;19160.0;19159.99379999993;19159.99379999993;19159.99379999993;19160.0;19160.0;19160.0;19160.0;
61.716459877180654;19158.637223799862;19159.99379999993;19159.99379999993;19160.0;19159.99379999993;19159.99379999993;19159.99379999993;19160.0;19160.0;19160.0;19160.0;
61.716459877180654;19158.60738699986;19159.99379999993;19159.99379999993;19160.0;19159.99379999993;19159.99379999993;19159.99379999993;19160.0;19160.0;19160.0;19160.0;
61.77842121051399;19158.60738699986;19159.99379999993;19159.99379999993;19160.0;19159.99379999993;19159.99379999993;19159.99379999993;19160.0;19160.0;19160.0;19160.0;
61.77858121051399;19158.60724399986;19159.99379999993;19159.99379999993;19160.0;19159.99379999993;19159.99379999993;19159.99379999993;19160.0;19160.0;19160.0;19160.0;
61.99829793953485;19158.60724399986;19159.99379999993;19159.99379999993;19160.0;19159.99379999993;19159.99379999993;19159.99369999993;19160.0;19160.0;19160.0;19160.0;
61.99994902497819;19158.60724399986;19159.99369999993;19159.99379999993;19160.0;19159.99379999993;19159.99379999993;19159.99369999993;19160.0;19160.0;19160.0;19160.0;
62.0000694578505;19158.60724399986;19159.99369999993;19159.99379999993;19160.0;19159.99379999993;19159.99369999993;19159.99369999993;19160.0;19160.0;19160.0;19160.0;
62.001298239151566;19158.60724399986;19159.99369999993;19159.99379999993;19160.0;19159.99369999993;19159.99369999993;19159.99369999993;19160.0;19160.0;19160.0;19160.0;
62.002795836171195;19158.60724399986;19159.99369999993;19159.99369999993;19160.0;19159.99369999993;19159.99369999993;19159.99369999993;19160.0;19160.0;19160.0;19160.0;
62.77856368379989;19158.60714399986;19159.99369999993;19159.99369999993;19160.0;19159.99369999993;19159.99369999993;19159.99369999993;19160.0;19160.0;19160.0;19160.0;
62.77856368379989;19158.57730719986;19159.99369999993;19159.99369999993;19160.0;19159.99369999993;19159.99369999993;19159.99369999993;19160.0;19160.0;19160.0;19160.0;
62.840525017133224;19158.57730719986;19159.99369999993;19159.99369999993;19160.0;19159.99369999993;19159.99369999993;19159.99369999993;19160.0;19160.0;19160.0;19160.0;
62.840685017133225;19158.577164199858;19159.99369999993;19159.99369999993;19160.0;19159.99369999993;19159.99369999993;19159.99369999993;19160.0;19160.0;19160.0;19160.0;
62.998270571364024;19158.577164199858;19159.99369999993;19159.99369999993;19160.0;19159.99369999993;19159.99369999993;19159.99359999993;19160.0;19160.0;19160.0;19160.0;
62.999948865026546;19158.577164199858;19159.99359999993;19159.99369999993;19160.0;19159.99369999993;19159.99369999993;19159.99359999993;19160.0;19160.0;19160.0;19160.0;
63.00007168491033;19158.577164199858;19159.99359999993;19159.99369999993;19160.0;19159.99369999993;19159.99359999993;19159.99359999993;19160.0;19160.0;19160.0;19160.0;
